req,res
난 집 근처에 공원이 있는 게 참 좋더라.,맞아 집 근처에 그런 문화 공간이 있어야 해.
나이 들수록 더 자연친화적인 게 좋아져.,우리 집 근처는 공원이 너무 멀어서 잘 안 나가게 돼.
집이 위치한 곳도 사는데 정말 중요한 거 같아.,맞아 집이 아무리 좋아도 주변에 아무것도 없으면 좋은 집이라고 할 수 없잖아.
지금 사는 집은 문화 공간이 가까이 있어서 다행이야.,그래 공원 없었으면 너는 운동도 안 했을거야.
너네 집 근처는 번화가가 가까운게 부러워.,편해서 좋기는 한데 밤에는 많이 시끄러워.
나는 버스보다 지하철이 편해.,나도 그래 버스는 막힐 수도 있잖아.
맞아 지하철은 안 막히고 시간 맞춰서 오잖아.,근데 출퇴근 지하철은 너무 힘들어.
맞아 사람들이 빈틈 없이 꽉꽉 타잖아.,저번에는 정말로 압사 당하는 줄 알았다니까.
그리고 지하철 빌런도 많고.,지하철 빌런들은 멀리서 보면 웃기기는 해.
지하철 안 타고 출퇴근 하는 삶이었으면 좋겠어.,말해 뭐해 나도 이하동문이지 뭐.
요즘 일이 너무 많아서 힘들어.,얼마나 일이 많길래 그래?
난 주말에도 출근해야 해.,그럼 주말 근무하면 대체휴무는 나와?
응 다행히 대체휴무는 나와.,그래도 휴가를 주니까 다행이네.
맞아 저번 회사는 주말출근해도 대체휴무 주지도 않았어.,거기는 완전 악덕 기업이네.
그런 곳은 구직자가 안 구해져야 정신 차릴거야.,요즘은 사람들이 똑똑해서 그런 곳은 절대 안 가더라.
우리집은 대가족이야.,몇 명이서 살아?
우리가족은 5명이랑 1마리야.,1마리는 뭐야?
중3 나이의 고양이가 있어.,16년이나 산거야?
20년까지 더 건강하게 살거야.,고양이 대학 보내야겠다.
대학원까지 보낼 예정이야.,돈이 많이 들겠는걸.
예전에 토끼를 키웠어.,어릴 때 한번 쯤 키우긴 하지.
그런데 금방 죽어버렸어.,어쩌다가 토끼별로 갔어.
엄마가 양배추를 너무 많이 줬어.,토끼는 양배추 좋아하는 거 아니야?
너무 많이 줘서 설사도 많이 했어.,장에 무리가 갔나보다.
설사를 오래 하더니 결국 죽더라고.,아 너무 마음이 아픈 얘기야.
해외 여행 언제쯤 가능할까? 얼른 떠나고 싶다,진짜 여행 못 가니까 좀이 쑤셔서 죽겠다
국내 말고 해외로 떠나고 싶어 미국 이런 곳 자유 여행 가고 싶다,나도 완전 해외여행 가고 싶어 미국 가본 적 있어?
응 가보긴 했는데 옛날에 가서 잘 기억이 안 나,언제 갔어? 혼자 갔어?
가족이랑 같이 갔어 작년 4월에,완전 재미있었겠다. 미국 어디 갔어?
샌프란시스코랑 뉴욕에 가봤어 너도 기회 생기면 꼭 가 봐,완전 부럽다. 재미있었겠다
사람은 참 간사하지.,또 무슨 일인데 그래.
추워지니까 여름이 그리워.,나도 같은 마음이야.
여름에는 겨울이 그리웠는데.,너무 덥기는 했어.
사람은 왜 현재에 만족을 못할까.,그럼 지금이라도 만족해 봐.
"그래야지, 아 추운 게 좋다!",나는 그래도 추운 건 별로다!
2차까지 ? 빠르다~ 나는 1차만 접종 했어,오 백신 어떤 거 맞았어?
2차 맞고 어땠어?,부작용 걱정했는데 팔만 좀 뻐근했어ㅎ/1차 맞고는 괜찮았어?
2차 언제 맞았어?,10월 초에 맞았어~/잔여백신으로 원래보다 좀 빠르게 맞았어!/넌 2차 언제 맞아?
요즘 잔여백신 많이 뜨더라,그니까 다들 편하게 백신 맞을 수 있어서 좋은 거 같아ㅎ
넷플릭스 말고 왓챠라고 알아?,"왓챠 알지, 한국 영화가 왓챠에 훨씬 많아."
응 나도 드라마보다는 영화 좋아하는데 왓챠로 갈아 탈까 생각 중이야.,"왓챠에 독립 영화도 많고, 단편 영화도 많아."
다양한 장르로 보기 좋겠다.,"응, 그리고 옛날 영화도 많이 있어서 명작 볼 수 있어."
옛날 영화를 좋아하는 편이야?,"그건 아닌데, 빌리 엘리어트는 재밌더라."
그게 무슨 영화야?,돈 없는 집에 발레에 재능을 보이는 아이가 겪는 삶을 그려낸 영화야.
층간소음이 너무 심해.,아파트 벽이 얇은가 보다.
밤에 잠을 못 잘 정도야.,윗층에는 올라가 봤어?
슬리퍼 신고 계시더라.,그럼 아파트 문제인거네.
지은지 오래 되어서 그런가.,그럴 수도 있을 거 같아.
이사를 가야 하나 고민이야.,정말 너무 힘들겠다.
저번에 택시탔는데 기사님이 돌아가는거야.,뭐야 완전 직업의식이 엉망진창이네.
근데 그쪽 길이 안 막히는 지름길이었더라고.,아 사실은 직업의식이 투철하신 분이셨구나.
그러니까 말은 끝까지 들어야지.,괜히 좋은 택시 기사님만 의심했어.
요새 나쁜 택시기사들도 많아서 의심할만 하기는 해.,"그치, 나는 여자라서 그런지 무시도 많이 당했어."
어떤 무시를 당했어?,"아침에 택시탔는데, 여자 안 태운다고 내리라고 했어."
나 곧 연봉협상 해.,정말 연봉 협상이 맞아?
"아니, 사실 연봉 통보지 뭐.",나도 협상이란 걸 해본 적이 없어.
그래도 너네 회사는 만족하게 올려주지?,응 그런 편이지.
"좋겠다, 나도 그런 회사 다니고 싶어.",다 돈 벌자고 일하는거니까.
이번에는 제발 많이 올려주면 좋겠다.,만족 못하겠으면 너의 가치를 알아봐 주는 곳을 알아보는 것도 좋을 거 같아.
어제 가족 외식 했어.,좋겠다 뭐 먹었어?
족발 먹으러 갔어.,가족분들은 다 족발 드셔?
족발은 호불호 안 갈리지 않나?,의외로 냄새 때문에 못 먹는 사람도 많대.
아 우리 아빠가 예민하셔.,근데 족발은 드시는 거야?
"족발은 드시는데, 순대는 못 드셔.",순대 맛있는데 안타깝다.
강아지는 슬개골이 잘 빠진대.,나도 그거 들었어.
친구네 강아지가 수술 했대.,수술비는 얼마나 나왔대?
양쪽 다 슬개골이 빠져가지고.,아이고 강아지 많이 힘들었겠네.
수술비가 300만 원이 나왔대.,수술비가 300만 원이나 나왔다고?!
동물 병원은 보험이 없잖아.,돈 없으면 동물도 키우면 안 되겠다.
제주도 자유 여행 갈 건데 괜찮은 숙소 알아?,제주도 어디로 갈건데?
아마 동쪽으로 갈 것 같아,내가 저번에 갔을 때 묵었던 숙소가 정말 좋았는데 링크 보내줄게
와 숙소 진짜 좋다 깔끔한데 싸네,조식도 나오는데 진짜 맛있고 좋았어 사장님도 친절하셔
조식은 빵 이런 것들 나오는 거야?,한식으로 나오기도 하고 원하는 걸로 선택할 수 있어
우와 대박 저기로 예약해야겠다 알려 줘서 고마워,제일 대박인 건 뷰가 끝내줘
얼른 봄이 오면 좋겠어.,본격적으로 겨울 시작도 안 했어.
벚꽃 얼른 보고 싶어서.,벚꽃 날리는 거 너무 예쁘지?
응 장범준 노래가 떠올라.,봄바람 휘날리며~ 흩날리는 벚꽃 잎이~
10년 지난 노래 아니야?,아직 10년은 아닐 걸.
진짜 명곡이기는 해.,맞아 봄 되면 벚꽃엔딩 자동으로 떠오르잖아.
싸이월드 부활한 소식 들었어?,응응 ㅋㅋ 근데 흑역사가 너무 많아 나는ㅠㅠ넌 어때?
아이디랑 비번 찾았어?,아니아니 그 흑역사 때문에 시도도 못하겠어ㅠㅠ너는?
"예전만큼 감흥도 없고, 근데 도토리는 환불 받고 싶다 ㅋㅋ",맞아 ㅋㅋ 아 없어지기 전에 도토리 남아있었어?
응 그랬던 것 같아 ㅋㅋ 배경음악도 사고 그랬었어,그치 그 땐 배경음악도 사고 배경도 많이 꾸미고 그랬으니까 하하/유행하는 배경음악도 있었던 거 같은데 하하
싸이월드 시간나면 같이 만나서 구경해보자,그래그래 그러자 하하
만화가 강풀이라고 알아?,당연히 알지! 난 집에 만화책도 있어.
정말? 강풀 팬이었는데 몰라봤네.,다음 웹툰에서 연재할 때 열심히 찾아봤지.
어떤 작품이 제일 좋았어?,"나는 ""타이밍"" 작품을 제일 재밌게 봤어."
초능력자 나오는 걸 좋아하는구나.,응 소재가 엄청 신선했는데 너도 봤어?
"나는 ""순정만화""만 봤어.","아 그것도 재밌지, 은근 눈물나는 만화야."
집 앞에 헬스장이 생겼어.,가까운 데 생겨서 좋겠다.
응 가기는 정말 편해.,맞아 헬스장은 집이랑 가까워야 한대.
근데 가까워도 가기는 싫더라.,역시 다들 똑같은가 봐.
단지 사람들이 많이 다니더라.,헬스장 운영 잘 되겠다.
새로운 기구도 더 추가 될 예정이래.,우와 이러다 너 몸짱 되는 거 아냐?
운전이 힘든 이유는 차가 막혀서인 것 같아.,맞아 그냥 엑셀 밟고 드라이브 하면 괜찮은데.
막히면 계속 가다 서다 반복해야 하니까 너무 힘들어.,"너는 지옥철이 나아, 아니면 막히는 퇴근길이 나아?"
둘 중에 골라야 하는 사실이 정말 슬프다.,그래도 하나 골라봐.
나는 굳이 고르자면 자차로 막히는 퇴근길 할래.,막히는 퇴근길 힘들다면서.
그래도 서서 가는 것보다는 앉아서 편하게 가는 게 좋아.,아 그렇게 생각하면 그럴 수도 있다.
무슨 아르바이트 해봤어?,나는 아르바이트 되게 많이 해봤어.
오 어떤 거 해봤는데?,"나는 과외, 서빙, 편의점, 마트, 우체국 등등 했었어."
"진짜 많이 했네, 아르바이트는 왜 한 거야?",돈 벌려고 했지 왜 했겠니.
"하긴 그렇지, 어떤 아르바이트가 제일 좋았어?",우체국 알바가 돈 많이 줘서 좋았어.
얼마나 받았길래 많이 받았다고 그래?,한 7년 전인데 3일 일하고 21만원 받았었지.
우리 아버지는 장남이셔.,우리 아빠는 7형제야.
형제 자매가 정말 많으시네.,그런데 큰 아빠는 돌아가셨어.
아이고 어쩌다가 돌아가셨어.,사고로 돌아가셨다고 들었어.
왕래를 자주 안 했었구나?,응 나는 거의 못 뵈었었어.
그래도 가족이니까 마음이 안 좋았겠다.,"아무래도 그랬지, 아빠의 형님이니까."
음 소개팅은 어때?,누가 나한테 딱 어울리는 사람으로 소개해주면 좋겠다!
어떤 스타일 좋아해?,요즘엔 지적인 남자가 끌려 뇌섹남
지적인 남자 좋지 맞춤법도 잘 지키는~,글씨 예쁜 남자도 매력있어
나는 얼굴이 예쁜 남자가 매력있더라,꽃미남 스타일을 좋아하는구나
햄스터 키워본 적 있어?,응 난 되게 많이 키웠어.
햄스터는 자기 새끼도 먹는다며.,그건 관리를 못해서 그런 거야.
난 좀 생쥐 같아서 징그럽던데.,햄스터가 찹쌀떡 같고 귀여워.
케이지에는 한 마리씩 키워야 한대.,응 원래 암컷 수컷 분리를 해줘야 해.
번식력이 장난 아니라던데.,맞아 임신기간이 짧아서 금방 불어나.
나 이번에 태국 여행 가려고 준비 중이야,태국 여행? 재미있겠다 나도 데려가
트래블 버블 협약 맺었다고 하길래 한번 알아보고 있는데 너도 시간 맞으면 같이 가자,딱 한 달만 가서 살고 싶다 언제 갈 건데?
5월에 갈 예정인데 아직 도시도 안 정했어,아 5월이면 한참 일할 때네 태국 부럽다 ㅠㅠ
휴가 시즌 전이라서 휴가 쓰는 것도 어렵지?,아마 그럴 것 같아 그때가 제일 바쁠 때라서 나 대신 너라도 잘 놀고 와
같이 가면 좋을텐데 아쉽다,다음에 기회 되면 꼭 가자
가을에는 뭔가 울적해져.,나도 그런데 남자도 그래?
뭔가 센치해지는 기분이랄까?,너도 은근 예민하구나.
뭔가 쓸쓸함이 더해지는 거 같아.,나도 괜히 가을 되면 분위기 잡고 그래.
트렌치코트 입고 멋 부리고?,응 무게 잡고 괜히 슬픈 노래 듣고.
그런 게 사는 재미지 또.,알지 계절 타는 재미로 산다.
요즘에 어르신들 독감 무료접종 하시더라,벌써? 이제 정말 겨울이 왔나봐
응. 생각보다 예약하시는 분들이 많더라고,그러게 한 분도 빠짐없이 다 하셔야 할텐데
응 우리 할머니도 독감 예방주사 맞으시라 해야겠어,어 그럼 나도 우리 할머니한테 전해야겠다!
응 까먹지 말고 꼭 맞으라고 하셔. 어차피 무료야,응 알려줘서 고마워.
우리는 언제 맞을 수 있으려나? 무료는 아니겠지,아마 어르신들만 무료이지 않을까?
대학생 때는 만화방에 참 자주 갔었어.,나는 만화방 초등학생 때부터 갔는데?
너가 말하는 만화방이랑 다른 거 같아.,나는 만화책 300원 주고 빌리는 만화방 말하는거야.
"아 그런 곳 말고, 시간제로 돈 내고 만화책 보는 곳.",아 맞다 요새는 다 그렇게 바뀌었지.
300원 내고 만화책 빌린다는 것도 오랜만에 듣는다.,나는 만화광이었어서 거의 매일 출석했어.
만화방 사장님이 단골이라고 서비스도 해줬겠다.,응 신간 나오면 나 제일 먼저 빌려주시곤 하셨지.
요즘에는 편의점이 정말 많아.,집 근처에 다 있지.
편의점이 가까워서 편해.,편의시설중 하나야.
가장 좋아하는 편의점 있어?,나는 CU가 좋아.
왜 CU가 좋아?,CU가 집 근처에 있어.
편의점은 가까운게 최고야.,맞어 나도 같은 생각이야.
부산은 운전이 정말 힘들대.,나도 그거 들었어.
"사람보다 차가 우선이고, 신호도 안 지킨대.",부산 사람들 성격이 급해서 운전할 때도 성격 나오나보다.
부산에서 운전 마스터하면 서울에서는 운전 발로 해도 되겠어.,운전은 원래 발로 하는거야.
"그건 그렇지, 근데 발로 잘 해야 하는 거지.",나는 운전하는 게 무서워.
"난폭운전, 음주운전 같은 게 무서운거야?",아니 나는 내가 사람들을 치고 다닐까봐 무서워.
회사는 점심시간이 제일 행복해.,내가 회사에서 가장 중요하게 생각하는 시간이야.
나는 오전 내내 점심 메뉴 생각해.,나도 그러는데 다 똑같구나.
오후에는 뭘 하는 줄 알아?,일을 더 열심히 하니?
아니 다음날 점심 메뉴 고민해.,결국 일을 안 한다는 얘기구나.
가장 중요한 일이 점심 메뉴 선택이니까.,네 말도 일리가 있는 말이야.
내 사촌동생은 인플루언서야.,우와 몇살인데 인플루언서야?
올해 20살이 됐어.,나도 한 번 볼 수 있을까?
그래 나중에 인스타 들어가 봐.,인플루언서가 돈 정말 많이 번대.
내 사촌 동생도 자기 용돈 벌이는 하나봐.,아직 어린데 대단하다.
여자친구도 인플루언서라고 하더라고.,그 말 들으니까 더 궁금해진다.
나 소개팅좀 시켜주라,갑자기 소개팅 해달라고?
응 요새 너무 외로워,옆구리가 시린가보군
어디 키크고 훈훈한 남자 없어?,키크고 훈훈한 남자는 몇 명 있지
정말? 나 소개 해줘!,하지만 여자친구도 있지 다들~
아 역시는 역시인가,눈을 좀 낮추면 주위에 많을거야
