req,res
아니 그 다이아몬드 한 줌 나오는 거 있잖아.,음 그 장면은 기억이 안 나네 ㅠ
그 장면이 제일 웃겼었는데 그게 기억이 안 나?,ㅋㅋ 이런 어떤 내용 이였는데?
죽은 사람이 다이아몬드 어디 있는지 알려줬는데 아이유 샴페인 값으로 다 빠져나가는 장면!,아 기억날 거 같아 ㅋㅋ 재밌었지
나 주말에 영화 봤거든?,오 어떤 영화 봤었는데?
너는 이거 모를 거야 프랑스 영화야.,프랑스 영화? 매력 있지 어떤 건데?
너 카페 밸에포크라는 영화 알아?,음 모르겠네 ㅠ 언제 나온 거야?
작년에 나온 영화인데 평점이 8점이 넘어!,우와 평점 8점이면 괜찮은 영화겠네
응 그렇다고 하더라 나도 재미있게 봤어!,무슨 내용인지 알려 줄 수 있어?
음 말하기 너무 길어서 나중에 만나면 알려줄게!,그래! 기대된다 나도 찾아 볼께 ㅋㅋ
너도 이거 결제해서 한 번 봐 바 약간의 19금도 있거든!,그거 진짜 기대된다 ㅋㅋ 꼭 봐야지
근데 너무 야하지는 않고 그냥 뽀뽀 같은 거 나와!,한번 줄거리라도 찾아 봐야겠다 ㅋㅋ 고마워
나는 오늘 점심 뭐 먹었게~?,오늘 점심 뭐 먹었는데?
나 오늘 춘천식 닭갈비 먹었어!,닭갈비 맛있었겠다 어디서 먹었는데? ㅋㅋ
우리 회사 근처에 한식 뷔페가 있어!,우와 회사 근처에 뷔페가 있어? 좋겠다
응 가격도 엄청 싸 얼마 게?,가격은 얼마나 하는 곳인데?
기본 6천 원인데 현금으로 쿠폰 10장 사면 5천 원이야!,우와 진짜 싸다 서울에 그런 데가 있구나 ㅋㅋ
어 나도 최근에 알고 깜짝 놀랬어!,점심은 거기에서 주로 먹겠네?
근데 내가 안 좋아하는 거 나오면 다른 곳 가서 먹어!,아 매일 메뉴가 다른 곳이야?
응 네이버로 블로그 치면 그날 뭐 나오는지 나와!,나도 그런 곳 한번 가보고 싶네 ㅋㅋ
너는 빨래 세탁기로 돌리고 그냥 말려?,응 건조대에 널어 제습기 틀어 ㅋㅋ
헐 너네 집 부르주아니?,제습기 틀어도 냄새나는 건 똑같아 ㅋㅋ
제습기가 어디 회사 건데?,제습기 전문 회사야 ㅋㅋ 좋아 ㅋㅋ
나는 아예 건조기 돌려 ㅋㅋ,세탁기에 건조 기능이 있는 거야?
아니 밖에 나가서 건조기 돌리고 와 ㅋㅋ,세탁물 안 무거워? 세탁소 안 멀어?
바로 앞에 있어서 갈 만해 ㅋㅋ,건조하는데 돈은 얼마 드는 거야?
나 30분에 3천 원 나와!,30분에 삼 천원? 생각보다 저렴하네?
응 논산은 내가 알기로 기본 4천 원부터 시작할 걸?,맞아 우리 집 앞에도 오천 원이야 ㅠ 너무 비싸
니 자동차 별칭은 따로 안 정했어?,그냥 한 번씩 흰둥이라고 불러 ㅋㅋ
아 니 자동차 색상이 화이트 색상이야?,맞아 지금은 아이보리가 되었지만 ㅋㅋ
ㅋㅋ 우리 별카도 흰색인데! 흰색이 좋아!,너 차 별명은 별카야?
응 이름 잘 지었지? 내 새끼 별카!,니 이름 따서 그렇게 지은 거야?
응 맞아 내 차는 프라이드야!,차는 지금 서울에는 없겠네?
응  우리 언니한테 임시 보호 맡겼어 ㅜ,ㅋㅋ  그럼 별카는 지금 어디 지역에 있어?
지금 논산에 있어 언니가 논산에 있거든!,ㅋㅋ 별카는 언니가 잘 끌고 다니신대? ㅋㅋ
아니 이번에 타이어 싹 다 교체했어 ㅜㅜ,와 타이어 돈 많이 들어가지 ㅠ
너는 니 회사에서 하는 일이 뭐야?,난 회사에서 연구 보조 업무를 맡고 있어
헐 너네 회사에 연구인도 있어?,맞아 2차 전지 업체여서 연구원이 많아
2차 전지 업체가 무슨 말이야?,드론이나 워치 같은 거에 들어가는 전지 개발 하는 거야 ㅋㅋ
헐 너네 회사 진짜 큰 회사겠다!,아직은 중소기업이야 발전 가능성 있어 ㅋㅋ
거기 주식 좀 사면 꿀일 거 같니?,음 아직 없지만 상장하면 나는 살 생각이야 ㅋㅋ
헐 너 살 때 나도 알려줘!,그래 ! 상장하면 제일 먼저 알려줄게 ㅋㅋ
좋아 밥도 잘 나오고 너네 회사 짱이다!,맞아 ㅋㅋ 정말 좋은 회사야 ㅋㅋ
너 거기에 뼈를 묻을 거야?,나 여기서 장례도 치를 꺼야 ㅋㅋ
너는 니 조카 군대 간다고 하면 어떨 거 같아?,생각도 안 해봤는데 진짜 슬프겠다
곧 이잖아 12년 뒤에 갈 수 있잖아 ㅜ,맞아 12년 금방 흐르지 ㅋㅋ
너는 그때 몇 살이야?,난 그때 38살이네 ... 세월 빠르다
니가 조카 면회 가면 되겠네!,그러겠네 ㅋㅋ 그때 되면 진짜 아줌마겠다 ㅋㅋ
그럼 니 자식도 있을 걸?,아마 그러겠지? 내 자식도 보내야 한다니 ㅠ
나는 안 낳을 거야 ㅋㅋ,ㅋㅋ 서로 합의된 부분이야?
아니 괜찮아 그나저나 너 디피 봤어?,ㅋㅋ 아 디피 넷플릭스에서 하는 거?
응 맞아 나 그거 보고 울었잖아 ㅜ,난 아직 1화 밖에 안 봤어 ㅠ
너는 웅변 학원 말고 다른 학원 안 다녀봤어?,다른 학원은 아니고 도담 아카데미라고 알아?
헐 너 거기 몇 살 때 다녔어?,나 초등학교 4학년 때였어 !
그렇구나 나는 6학년 때 다녔어!,우와 우리 만날 수도 있었겠네?
그러니까 너 빠져나오길 잘 했어!,ㅋㅋ 왜 뭐 때문에 그러는데?
나 다녔을 때 병영 캠프 보냈거든!,와 ㅋㅋ 나는 그건 안 해봤는데 ㅋㅋ 재밌었겠다
야 재밌었겠다고? 진짜 나는 최악의 경험을 했어!,ㅋㅋ 왜 무슨 경험을 했었는데?
너 병영 캠프가 뭔지 몰라서 묻는 거야?,나 병영 캠프 그렇게 해본 적이 없어 ㅋㅋ
지금 사라져서 다행이지 아직도 생각하면 끔찍해!,우와 궁금하다 ㅋㅋ 어떻게 하는지
너네 막내 조카는 몇 살이야?,막내 조카 올해 다섯 살이야 ㅋㅋ
너네 막내 조카는 여자아이야?,맞아 ㅋㅋ 막내는 여자 애기야 ㅋㅋ
너네 언니 많이 닮았어?,언니 어렸을 때랑 완전 판박이야 ㅋㅋ
그러면 다행이다 너네 언니 예쁘잖아!,우리 언니가 예쁘다고? ㅋㅋ 고마워
나 너네 언니 사진으로만 봤어 미안해.,ㅋㅋ 괜찮아 모든 사람들 사진은 그렇지 ㅋㅋ
맞아 나부터도 그러는데 헤헷~,난 사진도 어떻게 안되던데 하하
아니야 너 코 오똑 하잖아 예쁘게 나올 걸?,조만간 너 오똑해지잖아 ㅋㅋ
그나저나 너네 막내 조카는 말 잘해?,말은 좀 느린 편이라 걱정이야 ㅠ
너는 결혼식 어디서 할 예정이야?,나는 세종이나 논산에서 하고 싶어 ㅋㅋ
헐 제발 세종에서 하면 안 돼?,왜? 세종에 올 일 있어?
아니 논산은 너무 지겨워 새로운 뷔페 먹고 싶어!,ㅋㅋ 너의 뷔페를 위해서 세종 고민해 볼께 ㅋㅋ
대신 축의금은 두둑하게 넣어볼게!,우와 ㅋㅋ 나도 너 결혼식에 두둑하게 할께 ㅋㅋ
나는 결혼을 할 수 있을까?,ㅋㅋ 당연히 하지 못할 거 없지 ㅋㅋ 어디서 하고 싶어?
나는 음 생각 안 해 봤는데 한다면 가까운 논산!,나는 세종 가고 넌 논산이야? ㅋㅋ
응 세종 결혼식장이 더 깔끔하고 더 좋을 걸?,하긴 대부분 신식 건물이겠다 ㅋㅋ
그러니까 내가 양보해 주는 거야~,배려심 넘친다 ㅋㅋ 양보 고마워
너 프랜치 불독이라는 견종 알아?,아 코 납작한 애 얘기 하는 거야?
맞아 색은 흰색이랑 검은색 섞여 있어!,맞아 사진으로 봤는데 진짜 귀엽던데
내 로망 강아지는 바로 그 강아지야!,그 강아지 키우고 싶어?
응 너무 키우고 싶어 원래는 퍼그였는데!,약간 코 납작한 애들 좋아하는구나
맞아 그런 애들 너무 귀엽지 않아?,맞아 멍청해 보이는 매력이 있어 ㅋㅋ
맞아 그리고 단모견이라 목욕할 때 잘 마를 거 같아!,털은 많이 안 빠지는 아이들이야?
아니 오히려 단모종이 털이 더 잘 빠진다고 하더라!,털 관리 하기는 많이 힘들겠다 ㅠ
괜찮아 우리 집에 고양이 한 마리도 키워서!,고양이 귀엽겠다 나중에 보러 갈게 ㅎ
우리 아빠가 옥상에다 골프장을 만들었어.,우와 어떻게 만드신 거야?
그냥 인터넷으로 과녁 사서 붙혔더라.,골프채 같은 거 되게 비싸지 않아?
누가 골프 가방 통째로 줘서 시작했어.,우와 근데 그거 전문적으로 배워야 하지 않아?
응 근데 알아서 뚝딱뚝딱 만들더라?,아버지 골프는 잘 치시는 거야?
아니 옥상 창문 하나 날렸어.,ㅋㅋ 아직 배우시는 단계 이신가 보네 ㅋㅋ
아니 그거 깬 뒤로 안 하더라고.,힘들게 만드셨는데 아쉽네 ㅋㅋ 다시 안 하신대?
또 하면 우리 집 창문이 다 사라질 걸?,ㅋㅋ 근처에 넓은 필드 한번 보내드려 ㅋㅋ
우리 아빠 같이 칠 친구 없어서 안 돼.,ㅋㅋ 나중에 딸이 배워서 같이 해주자 ㅋㅋ
너도 게임 오버워치 좋아하니?,나 오버워치 딱 한 번 해봤어
그래? 오버워치 동작법은 쉬워?,나는 좀 어려웠어 화면도 어지럽고
맞아 나도 그거 보니까 어지럽겠더라.,그런 화면 보면 멀미 나지 않아?
옛날에는 안 그랬는데 성인 되니까 그렇더라!,맞아 어렸을 때는 그런 게임 되게 많이 했는데
맞아 그때는 괜찮았는데 안 해 버릇해서 그런가?,그럴 수 있어 멀미 테이프 붙이는 사람도 있더라 ㅋㅋ
굳이 그런 거까지 해서 게임을 한데?,응 ㅋㅋ 게임 좋아하는 사람은 뭔들 못하겠어 ㅋㅋ
그치 근데 나 고딩 때 게임 중독 나와서 혼났다 ㅋㅋ,ㅋㅋ 게임을 얼마나 했길래 중독이 나와
몰라 그렇다고 하더라 ㅜㅜ 그래서 불려갔잖아 ㅜ,ㅋㅋ 성인이니깐 게임 적당히 하자 ㅋㅋ
이번에 여행 횡성으로 간다고 했지?,맞아 ㅋㅋ 조카들 보러 이번에 가기로 했어 ㅋㅋ
그래? 조카들이 횡성에 있어?,응 강원도 횡성에서 살고 있어 ㅋㅋ
헐 논산에서 횡성까지 몇 시간 걸려?,여기서 횡성까지 가면 세 시간 반정도 걸려 ㅋㅋ 멀어
1박 2일로 가는 거야?,아니 당일치기로 다녀와야 해 피곤해
왕복 6시간 거리를 당일치기로 갔다 온다고?,응 ㅠ 애들 얼굴 보고 선물 사주고 바로 올려고 ㅋㅋ
왜 애기가 이번에 생일이야?,안 본 지 엄청 오래 됐거든 ㅋㅋ
그래 횡성이면 오래 못 보겠다 ㅜㅜ,맞아 안보면 보고 싶은데 보면 피곤해 ㅋㅋ
ㅋㅋ 원래 애들이 그렇지 좋은 장난감 하나면 문제 해결이야~,맞아 장난감 하나면 너도 이모 될 수 있어 ㅋㅋ
너는 이런 날씨에 에어컨을 틀래 안 틀래?,음 이럴수록 틀어야 하지 않을까? 꿉꿉해
맞아 그래서 나 창문 열고 에어컨 틀어 놨어 ㅜㅜ,ㅋㅋ 너 혹시 연봉 5000이니?
아니 ㅋㅋ 나 월세에 공과금 다 포함이거든 ㅋㅋ,우와 맘 놓고 틀을 수 있어서 좋겠다 ㅠ
근데 나도 문을 닫고 싶은데 추워서 못 닫아 ㅜㅜ,에어컨에 제습 기능 있지 않을까?
아니 옛날 에어컨이라 없더라고 ㅠㅠ,냉방 해야겠네 ㅠ 많이 춥겠다 ㅠ
응 심지어 버튼도 4개 밖에 없어 ㅜㅜ,버튼 네 개? 온도 조절이랑 풍량?
응 심지어 18도 21도 24도 27도 이렇게 있어 ㅜㅜ,그럼 몇 도에 온도 맞추고 있는 거야?
나 지금 24도에 놓고 있어 27도 하면 물이 떨어져 ㅜㅜ,물 떨어지면 위험해 조금만 틀어 ㅋㅋ
이제 신용 대출 이자 2%대의 장벽이 무너졌대 ㅜ,대출이자 너무 비싸서 받기도 힘들어
맞아 지금 거의 3프로대라더라고 ㅜㅜ,맞아 그것도 신용 1등급인 사람들 얘기야 ㅠ
헐 너 신용 몇 등급이야?,나 많이 낮아 ㅠ 5등급이야
그거 차 사서 대출 껴서 그렇지?,맞아 대출 많이 받았어서 ㅠ
나는 보니까 2등급이던데 1등급은 뭐냐!,우와 너도 높다 1등급은 소득도 많아야 해
헐 그러면 평생 1등급은 못 하겠다!,ㅋㅋ 열심히 살아야지 버킷리스트야 ㅋㅋ
나도 1등급이어도 그러면 이자가 3 프로인 거야?,최소 3 프로 이지 않을까?
헐 사람들 보통 2억은 빌리지 않아?,맞아 전세 값만 해도 2억은 넘을 텐데 ㅠ
프랑스에서 연구를 했는데 백신에 관한 얘기야.,오 어떤 연구 결과가 나온 거야?
응 백신이 암세포도 죽인다는 결과가 나왔대!,우와 그럼 백신으로 암 치료가 가능한 거야?
응 그래서 암 환자를 대상을 임상 실험도 한다더라!,어떤 종류의 백신이야? 다 된대?
아니 아제 백신이랑 얀센 백신만 된대!,오 코로나 백신으로는 평이 안 좋은데 그런 효과가 있네!
그렇다고 하네 생쥐로 임상 실험을 했는데 암 세포가 엄청 줄었대!,정확히 몇 프로가 줄었다고 해?
응 지금 보니까 암 세포가 82%나 줄었대!,우와 거의 완치에 가까운 수준이네
응 근데 또 사람한테 나타나는 증상이 있을 수 있으니까 아직은 연구 단계래!,하긴 그래도 이 정도 발견만으로도 엄청난 발전이다 ㅋㅋ
맞아 암 없는 세상이 다가오고 있어!,꼭 개발에 성공했으면 좋겠다
너는 무슨 드레스 입고 싶어?,나는 화려한 드레스를 입고 싶어 ㅋㅋ
웨딩드레스는 화려한 건 기본 옵션이지!,맞아 레이스가 풍성한 드레스였으면 해
헐 진짜 예쁘겠다 색은 올 화이트 아니면 아이보리?,웨딩드레스는 화이트가 최고지 ㅋㅋ 무조건
아니야 아이보리도 색상도 예쁘던데?,아 진짜 ? 아이보리는 실물로 본 적이 없어 ㅠ
너 인스타 찾아 봐 진짜 예뻐!,너는 아이보리 입고 싶어?
딱히 그런 건 아니고 나랑 제일 잘 어울리는 거 입고 싶어!,맞아 나도 살 빼서 이쁜 거 입고 싶다 ㅋㅋ
응 그러면 그 전에 예쁘게 해야 하니까 피부과 가야겠네?,맞아 얼굴 한번 싹 밀어내야지 ㅋㅋ
그런 건 원래 남친이 해 주는 거 알지?,아 진짜? 당당히 요구해야겠다 하하
나 오늘 마라탕 먹었는데 머리카락 나왔어.,헐 마라탕에서 머리카락? 어떻게 했어?
아저씨한테 얘기했지 그러니까 그냥 바꿔준다고 해서 그냥 먹었어.,머리카락만 빼고 그냥 먹은 거야?
아니 새로 해 주셨어 근데 너 마라탕 칼로리가 몇 인줄 알아?,아니 ! 칼로리 한번도 본 적 없어 몇 인데?
그게 떡볶이 칼로리보다 높대!,떡볶이도 엄청 높잖아 몇 인데?
몰라 그게 소 기름이 엄청 들어가서 칼로리가 높대!,ㅋㅋ 맞아 소고기 기름은 살 많이 찐다고 하던데
응 그게 내 혈관에 정착되면 큰일 나는 거야!,소 기름은 먹는 거 아니라고 많이 들었어 ㅠ 맛있는데
맞아 건강을 위해서는 마라탕 냄새도 맡지 말아야 해!,그거 너무 잔인하다 마라탕 너무 맛있잖아 ㅠ
그래서 나는 한 달에 한 번씩 먹어!,나도 이제 마라탕 적당히 먹어야겠다
너 유튜브 네고왕 보고 있어?,나 한 번씩 뜨는 거 보고 있어 ㅋㅋ
이번에는 치약 네고 했더라!,치약 네고? 얼마나 네고한 거야?
몰라 네고 해도 2080 치약보다 비싸던데?,아 진짜? ㅋㅋ 유명한 치약이야?
몰라 영어로 된 건데 내가 기억하기론 올영에서 봤어!,ㅋㅋ 오 그럼 이번 네고왕은 누구 누구 나와?
이번에는 딘딘이랑 슬리피 둘이 나와!,오 나는 광희 때밖에 안 봤는데 ㅠ
그 다음 사람은 누구인지 알아?,그 다음 사람은 누구 나왔는데?
장연란 나왔거든! 진짜 재미있었어!,오 장영란 진짜 밝은 사람이던데 ㅋㅋ
맞아 근데 네고왕 나오는 사람들은 다 광고 많이 찍었더라!,맞아 네고왕 엄청 핫한 컨텐츠지 ㅋㅋ
나 이번 주말에 영화 볼 예정인데 추천 좀!,이번 주말에? 주말엔 눈물 흘려야지 멜로 좋아해?
하늘에서도 눈물을 흘리는데 나까지 눈물을 흘려야 해?,ㅋㅋ 주말에 눈물 좀 흘려서 칼로리 빼야지 ㅋㅋ
그냥 웃어서 코어 운동하면 안 돼?,코어 운동에 좋은 영화 하나 추천해 줄께 ㅋㅋ
어 뭔데? 코믹 영화 맞아?,맞아 코믹영화 중에 싱크홀이라는 영화 있어 ㅋㅋ
아 그거 봐야 하는데 그거 들어가지 않았어?,아직 여기는 상영하더라구 ㅋㅋ 논산이라 그런가
너 혹시 시내에 있는 영화관 말하는 거니?,요즘 논산 발전했어 3대 상영관 있어 ㅋㅋ
롯데시네마는 없잖아 아 설마 그 삼대에 뭐가 들어가?,음 니가 아는 바로 그곳 이야
근데 거기 쇼파 편해서 좋아 ㅋㅋ,맞아 거기가 프리미엄 상영관이지 ㅋㅋ
너희는 크리스피 광고 봤어?,아 크리스피 도넛 맛있지.
크리스피 도넛 진짜 달어.,나는 치킨 보다 크리스피야.
주변에 치킨집이 많긴 해,나도 주변에 치킨집만 있어.
치킨이 가격도 비싸,정가에 먹으면 아까워.
포카리 광고도 보면 시원해.,이미지가 어울리긴 한다.
요즘은 택시가 접근성이 많이 좋아졌어.,모빌리티 어플이 생기면서 요금이나 기사님 평가 같은 정보가 주어져서 친숙하게 느껴지는 것 같아.
